237804,39,128856
613,80,128855
237808,76,128861
237807,23,128860
237806,77,128859
571,80,128858
616,12,128862
622,83,128863
624,28,128864
627,51,128865
237817,84,128868
237816,70,128867
629,71,128866
639,85,128869
237820,85,128871
642,86,128870
653,27,128872
655,58,128873
98,43,128874
657,58,128875
643,27,128876
237825,29,128878
663,77,128877
237828,4,128879
31,6,128492
670,4,128881
684,22,128885
714,10,128889
715,13,128890
237834,72,128899
729,35,128895
237833,32,128898
731,22,128896
713,35,128897
237836,92,128904
743,17,128903
761,94,128906
763,14,128907
768,39,128910
770,39,128911
780,95,128913
787,96,128915
789,0,128916
237846,97,128918
801,17,128917
802,35,128919
237849,98,128921
237848,96,128920
805,35,128922
820,58,128928
822,81,128929
416,58,128930
837,68,128931
842,2,128933
237861,56,128939
871,17,128938
876,55,128940
878,101,128941
206,57,128942
885,14,128943
894,68,128944
896,68,128945
897,17,128946
910,4,128959
237872,63,128970
931,17,128969
955,108,128979
965,75,128981
967,75,128982
969,75,128983
851,93,128935
972,93,128984
974,93,128985
976,93,128986
978,93,128987
980,93,128988
982,93,128989
984,93,128990
986,93,128991
988,93,128992
990,93,128993
993,93,128994
995,93,128995
997,93,128996
999,93,128997
1001,93,128998
1003,93,128999
1005,93,129000
1007,93,129001
1009,93,129002
1011,93,129003
848,93,128934
1014,93,129004
1016,93,129005
1018,93,129006
755,93,128905
1021,93,129007
1023,93,129008
1025,93,129009
1027,93,129010
1029,93,129011
1031,93,129012
1033,93,129013
1036,93,129014
1038,93,129015
1040,93,129016
1042,93,129017
1044,93,129018
1046,93,129019
1048,93,129020
1050,93,129021
1052,93,129022
1054,93,129023
1056,93,129024
1058,93,129025
1060,93,129026
1062,81,129027
237926,81,129029
1064,58,129028
1067,81,129030
418,81,129031
237930,81,129032
237932,65,129034
1072,66,129033
955,58,129035
237937,109,129039
237936,110,129038
237935,58,129037
1075,111,129036
237939,109,129042
237938,42,129041
587,112,129040
237943,109,129046
237942,110,129045
237941,113,129044
882,1,129043
237945,109,129048
1086,33,129047
1089,58,129049
1091,58,129050
189,58,129051
1094,58,129052
1096,58,129053
624,58,129054
593,58,129055
1100,58,129056
1102,58,129057
1104,58,129058
1106,58,129059
237958,58,129061
206,58,129060
237960,58,129063
605,58,129062
1111,58,129064
1113,58,129065
237965,76,129068
237964,23,129067
1115,77,129066
237969,76,129072
237968,23,129071
237967,77,129070
1117,39,129069
237973,76,129076
237972,23,129075
237971,77,129074
1120,10,129073
237978,76,129080
237977,23,129079
237976,77,129078
237975,10,129077
237982,76,129084
237981,23,129083
237980,77,129082
37,91,129081
237986,76,129088
237985,23,129087
237984,77,129086
1125,114,129085
237989,76,129091
237988,23,129090
237975,77,129089
237993,76,129094
237992,23,129093
237991,77,129092
237997,76,129098
237996,23,129097
237995,77,129096
1129,39,129095
238001,76,129102
238000,23,129101
237999,77,129100
1132,39,129099
238005,76,129106
238004,23,129105
238003,77,129104
1134,39,129103
238009,76,129110
238008,23,129109
238007,77,129108
1136,39,129107
238013,76,129115
238012,23,129114
238011,77,129113
1138,39,129111
1139,41,129112
238017,76,129119
238016,23,129118
238015,77,129117
1141,82,129116
238020,76,129122
238019,23,129121
1143,77,129120
238024,76,129126
238023,23,129125
238022,77,129124
1145,47,129123
238028,76,129130
238027,23,129129
238026,77,129128
1148,47,129127
238032,76,129134
238031,23,129133
238030,77,129132
1150,47,129131
238036,76,129138
238035,23,129137
238034,77,129136
1152,47,129135
238040,76,129143
238039,23,129142
238038,77,129141
1125,47,129139
1115,25,129140
238044,76,129147
238043,23,129146
238042,77,129145
1117,47,129144
238048,76,129151
238047,23,129150
238046,77,129149
1156,25,129148
238052,76,129154
238051,23,129153
238050,77,129152
238056,76,129158
238055,23,129157
238054,77,129156
545,25,129155
238059,76,129161
238058,23,129160
37,77,129159
238062,76,129164
238061,23,129163
455,77,129162
238065,76,129167
238064,23,129166
1162,77,129165
238069,76,129171
238068,23,129170
238067,77,129169
1164,62,129168
238072,76,129174
238071,23,129173
1145,77,129172
238075,76,129177
238074,23,129176
1168,77,129175
238078,76,129180
238077,23,129179
1148,77,129178
238081,76,129183
238080,23,129182
1138,77,129181
238085,76,129187
238084,23,129186
238083,77,129185
1172,115,129184
238088,76,129190
238087,23,129189
1174,77,129188
238092,76,129195
238091,23,129194
238090,77,129193
1177,91,129191
1178,116,129192
238096,76,129199
238095,23,129198
238094,77,129197
1180,116,129196
238099,76,129202
238098,23,129201
1125,77,129200
238102,76,129205
238101,23,129204
1117,77,129203
238105,76,129208
238104,23,129207
44,77,129206
238108,76,129211
238107,23,129210
128,77,129209
238111,76,129214
238110,23,129213
1186,77,129212
238114,76,129217
238113,23,129216
1188,77,129215
238117,76,129220
238116,23,129219
1150,77,129218
238122,76,129226
238121,23,129225
238120,77,129224
238119,65,129223
1191,66,129221
1192,67,129222
238125,76,129229
238124,23,129228
359,77,129227
238128,76,129232
238127,23,129231
1195,77,129230
238131,76,129235
238130,23,129234
45,77,129233
238136,76,129241
238135,23,129240
238134,77,129239
238133,39,129238
1198,80,129236
1199,80,129237
238140,76,129245
238139,23,129244
238138,77,129243
1199,39,129242
238143,76,129248
238142,23,129247
1203,77,129246
238148,76,129253
238147,23,129252
238146,77,129251
238145,65,129250
1205,66,129249
238151,76,129256
238150,23,129255
1207,77,129254
238153,28,129258
3,33,129257
1212,88,129259
1214,88,129260
655,88,128884
1217,88,129261
1219,88,129262
1221,88,129263
1223,88,129264
1226,88,129265
1228,88,129266
1230,88,129267
1239,97,129268
238167,4,129270
1249,6,129269
1252,4,129271
1143,4,129272
1258,117,129273
238173,22,129275
1262,118,129274
238175,14,129277
1270,37,129276
238177,14,129279
1273,37,129278
1276,61,129280
1277,28,129281
238181,70,129283
1281,119,129282
1282,120,129284
896,120,129285
1288,121,129286
1296,120,129287
1302,14,129288
1305,17,129289
238199,14,129292
1319,122,129290
1320,106,129291
1323,14,129293
1320,14,129306
1353,81,129308
1354,81,129309
238221,14,129313
1388,37,129312
1390,14,129314
298,27,129322
1445,35,129369
1491,14,129372
238244,55,129374
844,33,129373
238247,55,129377
238246,33,129376
1497,90,129375
1500,19,129378
1502,19,129379
1504,19,129380
68,19,129381
1507,19,129382
54,15,128510
238255,55,129384
238257,55,129385
238259,42,129387
1522,33,129386
238262,84,129390
238261,70,129389
1529,71,129388
1537,55,129391
238265,81,129394
1540,58,129392
1541,75,129393
1542,14,129395
1544,28,129396
448,58,129397
238269,58,129400
448,80,129398
1547,80,129399
238271,58,129402
1549,80,129401
238273,58,129404
1207,80,129403
238275,58,129407
424,80,129405
1552,80,129406
238277,58,129410
1162,80,129408
455,80,129409
1555,58,129411
238280,58,129413
48,39,129412
238282,58,129415
1558,39,129414
238284,58,129417
1560,39,129416
238286,58,129419
1562,39,129418
238288,58,129421
1564,39,129420
238290,58,129423
1566,39,129422
238292,58,129425
1568,39,129424
238294,58,129427
267,39,129426
238297,58,129431
238296,65,129430
1571,66,129428
1572,67,129429
1574,58,129432
455,58,129433
1577,58,129434
98,58,129435
237870,56,129436
1547,58,129437
1582,58,129438
1584,58,129439
238307,58,129441
1388,39,129440
1588,58,129442
1590,58,129443
1592,58,129444
238313,58,129447
238312,65,129446
1594,66,129445
238316,58,129450
238315,65,129449
1596,66,129448
238319,58,129453
238318,65,129452
1598,66,129451
1601,58,129454
1603,58,129455
238325,58,129458
238324,65,129457
1605,66,129456
238328,58,129461
238327,65,129460
1608,66,129459
238331,58,129464
238330,65,129463
1610,66,129462
1612,58,129465
354,58,129466
1615,58,129467
1618,58,129468
455,10,129469
1162,13,129470
1621,10,129471
1622,13,129472
1624,22,129473
238341,58,129476
1630,126,129474
1134,48,129475
238343,58,129478
1632,126,129477
1634,58,129479
584,58,129480
238349,76,129483
238348,23,129482
238347,77,129481
221,58,129484
264,58,129485
238353,58,129488
1647,39,129486
1648,41,129487
238355,58,129491
1650,39,129489
1651,41,129490
238357,58,129493
1653,82,129492
238360,58,129495
238359,39,129494
238363,58,129497
238362,39,129496
1657,58,129498
1659,58,129499
1647,58,129500
1662,58,129501
1664,58,129502
1566,58,129503
1552,58,129504
238373,76,129507
238372,23,129506
332,77,129505
18,127,129508
238376,127,129509
1671,127,129510
1673,62,129511
206,128,129512
238381,33,129514
1687,111,129513
238382,129,129516
1688,17,129515
238384,130,129518
1691,131,129517
238385,132,129519
972,58,129520
238390,58,129524
238389,97,129523
238388,70,129522
1696,133,129521
1699,58,129525
1701,58,129526
238395,58,129529
238394,134,129528
1703,17,129527
1707,58,129530
407,82,129536
1732,82,129537
1734,39,129538
426,39,129539
1737,39,129540
426,82,129541
238405,136,129544
238404,17,129543
1739,59,129542
238407,55,129546
1505,33,129545
68,14,129550
68,37,129551
238413,55,129572
1788,33,129571
238416,55,129575
238415,33,129574
1769,90,129573
1765,33,129576
1794,55,129578
238422,55,129583
1499,33,129582
1824,58,129584
238425,76,129587
238424,23,129586
1825,77,129585
238428,136,129590
238427,17,129589
1827,59,129588
238432,136,129603
238431,17,129602
1843,59,129601
238435,136,129606
238434,17,129605
1845,59,129604
1860,39,129614
238443,144,129621
238441,145,129617
1863,146,129615
1864,147,129616
238442,148,129620
1865,146,129618
1866,147,129619
238447,144,129626
238445,145,129623
1868,147,129622
238446,148,129625
1869,147,129624
238451,144,129631
238449,145,129628
1871,147,129627
238450,148,129630
1180,147,129629
238455,144,129636
238453,145,129633
1873,147,129632
238454,148,129635
1874,147,129634
238457,75,129637
238459,75,129638
1857,114,129639
238462,149,129641
1892,17,129640
238464,150,129643
1896,17,129642
238466,150,129645
1900,17,129644
1743,151,129651
1935,55,129652
1938,57,129653
1941,57,129654
1943,14,129655
1945,14,129656
1497,14,129657
1947,28,129658
1949,14,129659
1934,152,129660
101,58,129661
1953,58,129662
1956,70,129663
1958,70,129664
238483,70,129667
1961,71,129665
1962,153,129666
1108,68,129668
1968,33,129669
238487,70,129672
1985,71,129671
1988,124,129673
1997,86,129677
1999,155,129678
2006,14,129679
238493,58,129681
1584,127,129680
238494,28,129683
2012,14,129682
1388,58,129684
238498,76,129687
238497,23,129686
65,77,129685
238501,76,129690
238500,23,129689
1540,77,129688
894,28,129691
667,156,129692
238509,157,129701
416,2,129700
2047,33,129702
442,61,128774
238515,158,129706
642,76,129704
2054,95,129705
238517,22,129708
965,22,129707
2049,28,129703
2049,159,129709
238522,160,129711
238521,33,129710
238524,150,129713
2065,17,129712
238527,76,129716
238526,23,129715
1618,77,129714
238529,157,129720
1808,95,129581
2109,161,129728
2110,162,129729
382,27,129727
764,33,129730
2115,33,129731
2119,33,129732
238538,163,129735
238537,131,129734
2121,42,129733
238541,163,129741
265,33,129739
2125,164,129740
332,131,129742
238540,33,129738
265,39,129736
2124,41,129737
238543,33,129744
2127,41,129743
238545,33,129746
2129,126,129745
238547,33,129748
576,39,129747
238551,33,129754
238549,79,129751
2133,39,129749
2134,41,129750
238550,79,129753
2135,39,129752
238554,33,129757
238553,58,129756
238549,58,129755
238558,33,129762
238556,79,129759
2138,39,129758
238557,79,129761
2139,39,129760
238560,33,129765
2141,79,129763
2142,79,129764
2143,131,129766
238564,33,129769
238563,58,129768
2142,14,129767
238568,33,129772
238567,14,129771
238566,39,129770
238571,33,129775
238570,14,129774
238543,39,129773
238575,33,129778
238574,14,129777
238573,39,129776
238578,33,129781
238577,14,129780
2151,39,129779
238580,33,129783
2153,14,129782
238582,33,129785
2155,14,129784
238585,33,129787
238566,58,129786
238587,33,129789
238543,58,129788
2160,131,129790
238590,33,129792
238556,58,129791
238592,33,129794
238573,58,129793
238594,33,129796
238550,58,129795
238596,33,129798
238557,58,129797
238599,33,129801
238598,58,129800
2135,48,129799
238602,131,129805
2125,33,129804
2169,165,129806
238601,33,129803
2167,58,129802
238604,33,129808
2171,58,129807
238607,163,129810
920,33,129809
238612,163,129817
2178,164,129813
238611,130,129816
238610,166,129815
2179,17,129814
238609,33,129812
2175,33,129811
238614,163,129819
2182,33,129818
238616,163,129821
2184,33,129820
238618,163,129823
2186,33,129822
2189,33,129824
238621,131,129827
2178,58,129825
2191,167,129826
238623,168,129830
2193,17,129829
768,33,129828
238628,131,129832
238627,164,129831
2151,33,129833
238635,131,129836
2178,33,129835
2204,33,129834
238640,131,129841
238639,33,129840
238638,76,129839
238637,23,129838
2204,77,129837
238642,33,129844
2211,79,129842
2212,79,129843
238644,33,129846
2214,14,129845
238646,33,129848
2214,79,129847
238648,33,129849
238650,33,129850
238652,33,129851
238654,33,129852
238656,33,129854
910,14,129853
238657,163,129856
910,33,129855
238659,33,129858
2211,14,129857
238661,33,129860
296,14,129859
238663,33,129862
2224,14,129861
238664,163,129864
2224,33,129863
238666,33,129866
2212,14,129865
238668,33,129867
238670,33,129868
238673,163,129871
238672,33,129870
266,58,129869
238675,33,129872
2233,126,129874
2232,33,129873
2235,126,129875
238679,33,129877
613,39,129876
238682,33,129879
238681,39,129878
2239,126,129880
238685,33,129882
